GHI,Protected_Land,Habitat,Slope,Population_Density,Distance_to_Substation,Land_Cover,geometry,Wattage,GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE
90.0,99.52896774825997,70.2965395549456,99.73941176470588,19.34565238702088,84.92647779629448,80.50847956082737,POINT Z (-104.62146000000004 39.80165000000011 0),1.5,080010084011,08,001,008401,1
88.45162238996177,86.66288923925897,54.54808352122341,87.2234906921732,100.0,50.0,90.11910597000293,POINT Z (-106.11040000000006 38.815100000000086 0),2.0,080150004021,08,015,000402,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.21583300000002 42.48741900000012 0),1.2,250039004001,25,003,900400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.22750000000003 42.29687200000017 0),1.9,250039141006,25,003,914100,6
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.68842700000002 41.94726000000008 0),1.1,250235301002,25,023,530100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.27360000000007 45.52390000000006 0),5.0,271450113081,27,145,011308,1
5.0,84.79413782962455,44.803450642093914,40.25076923076923,99.17066954220175,50.0,55.88128614841682,POINT Z (-121.6140000000001 42.6950000000001 0),5.6,410359702011,41,035,970201,1
9.854426036663073,60.55386726791491,58.609450053916284,19.294745160015804,100.0,50.0,59.68816782668366,POINT Z (-121.0244940000001 42.392193000000105 0),8.0,410359705002,41,035,970500,2
15.0,87.86883638858936,55.2553671208705,24.906387845123344,100.0,55.15880796000392,89.64591706695423,POINT Z (-119.12749600000004 35.36440800000004 0),1.2,060290038211,06,029,003821,1
15.0,86.12783060484266,54.72453681011665,35.592572138616596,100.0,65.1137143417312,89.31340064699539,POINT Z (-119.14888000000009 35.41824000000006 0),1.4,060290038251,06,029,003825,1
15.0,94.91863542789923,76.41358690324478,59.09693352541675,87.85413194784824,82.07528673659445,90.61876286638565,POINT Z (-118.39292100000006 34.224041000000064 0),1.9,060371218021,06,037,121802,1
15.0,92.85952357611998,55.74208410940104,66.57576055922024,100.0,50.0,97.81188118811882,POINT Z (-118.30550000000008 33.84820000000017 0),1.0,060372920011,06,037,292001,1
15.0,68.13841780217626,62.70463680031369,21.968347010550996,100.0,50.0,90.22821292030193,POINT Z (-118.38434100000005 34.90422000000017 0),111.2,060290055141,06,029,005514,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.71538700000002 41.44019100000005 0),4.0,440090506003,44,009,050600,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.27820000000003 41.5767700000001 0),4.5,440050401041,44,005,040104,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.21625100000003 42.89371400000013 0),2.0,360570728001,36,057,072800,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.608449 35.7244270000001 0),6.0,371590519031,37,159,051903,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.07689900000004 40.276073000000096 0),5.3,181590204022,18,159,020402,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.15462699999999 40.44657400000011 0),5.5,340258018004,34,025,801800,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.45818400000005 42.481409000000056 0),1.5,190130026012,19,013,002601,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.32095000000005 39.447520000000104 0),1.8,240253013011,24,025,301301,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.27194500000004 42.13320800000008 0),2.0,250214113024,25,021,411302,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.07152100000006 40.789760000000165 0),1.5,340170199002,34,017,019900,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.07223900000007 40.770516000000114 0),1.0,340170199002,34,017,019900,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.97337900000002 38.772107000000105 0),5.0,240338013053,24,033,801305,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.79076400000007 35.829426000000076 0),5.0,371179701001,37,117,970100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.801491 35.845354000000064 0),5.0,371179701001,37,117,970100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.12584700000002 36.311822000000156 0),5.0,370299501021,37,029,950102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.95000000000003 38.85000000000012 0),2.5,240338019081,24,033,801908,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.85000000000002 39.350000000000165 0),7.5,240299501001,24,029,950100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.60800000000003 44.62800000000019 0),1.0,271390812004,27,139,081200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.34800000000003 44.52900000000011 0),1.0,271310701012,27,131,070101,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.39500000000005 44.52900000000011 0),1.0,271310701012,27,131,070101,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.88800000000003 44.83900000000014 0),1.0,270190903043,27,019,090304,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.04800000000003 44.09300000000017 0),1.0,270131713003,27,013,171300,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.87200000000003 45.46800000000009 0),1.0,270251106001,27,025,110600,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.06656100000002 36.29116000000016 0),99.9,370919503001,37,091,950300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.74818900000001 32.47060600000013 0),12.0,450130002001,45,013,000200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.903275 32.705139000000074 0),10.0,450499203001,45,049,920300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.20093500000003 36.875877000000145 0),1.3,517109803001,51,710,980300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.30835600000003 43.05298100000009 0),6.9,360359706012,36,035,970601,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.84600000000006 44.848000000000155 0),1.0,270190903043,27,019,090304,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.78800000000004 44.720000000000134 0),1.0,270190912021,27,019,091202,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.78500000000007 44.818000000000104 0),1.0,270190903023,27,019,090302,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.05800000000004 44.09400000000015 0),1.0,270131713003,27,013,171300,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.49700000000003 44.6520000000001 0),1.0,271390810011,27,139,081001,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.11390100000003 42.41933100000008 0),1.0,250277221002,25,027,722100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.791 45.25900000000012 0),5.0,271711002021,27,171,100202,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.83071400000003 31.41553100000005 0),102.5,130990901002,13,099,090100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.836391 41.67908100000014 0),4.8,250235601003,25,023,560100,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.69593400000004 41.774864000000115 0),4.0,250235452004,25,023,545200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.69324200000001 41.78373300000007 0),1.0,250235452004,25,023,545200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.690717 41.78285400000014 0),1.5,250235452004,25,023,545200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.68772799999998 41.78218100000006 0),1.5,250235452004,25,023,545200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.00929100000002 38.852655000000134 0),5.9,110010073013,11,001,007301,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.04449900000006 31.51200300000014 0),120.0,130950116001,13,095,011600,1
90.0,71.77384570140183,31.34447603176159,64.28227605992987,98.35016174884815,51.418978531516515,90.18135476914028,POINT Z (-104.25271500000002 38.97775900000014 0),35.0,080410039101,08,041,003910,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.22290000000005 30.95740000000014 0),49.5,131850101021,13,185,010102,1
15.0,95.44456425840603,75.21958631506715,66.59538032656312,74.32898735418097,82.8183511420449,89.48916772865405,POINT Z (-118.42983600000004 34.27735500000007 0),1.6,060371043102,06,037,104310,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.10233000000001 44.39214100000013 0),7.0,500070031021,50,007,003102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.14406400000004 44.13341100000011 0),7.0,500019604001,50,001,960400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.02336600000001 44.28593700000009 0),6.5,500070035023,50,007,003502,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.52376300000007 42.21002800000016 0),16.0,361070207012,36,107,020701,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.44284600000007 32.41277300000015 0),3.6,131030301001,13,103,030100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.40093300000002 33.75542100000017 0),1.0,131210026002,13,121,002600,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.47448800000001 27.060112000000135 0),74.5,120850018031,12,085,001803,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.91798800000002 33.66767500000006 0),1.6,450510509012,45,051,050901,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.83710500000004 33.57398000000015 0),1.2,450750108032,45,075,010803,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.91798800000002 33.66767500000006 0),2.0,450510509012,45,051,050901,2
70.03382021370454,48.05803352612489,49.447113028134495,55.410524696107096,100.0,50.0,70.73179100088227,POINT Z (-111.06000000000006 41.77000000000012 0),57.6,490339501002,49,033,950100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.13474999999998 38.583064000000086 0),2.0,240199707022,24,019,970702,2
55.0,86.5266463833546,47.292912459562785,31.7359209842315,96.78707969806882,50.0,76.02950691108715,POINT Z (-108.77879100000003 35.522360000000134 0),8.0,350319452012,35,031,945201,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.49804100000003 39.137280000000096 0),1.0,240037313065,24,003,731306,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.57313000000005 40.42755800000013 0),3.0,420750023002,42,075,002300,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.82393800000003 33.170593000000125 0),2.4,130339501022,13,033,950102,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.24733300000003 42.760799000000176 0),4.0,361231503013,36,123,150301,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.43323700000002 42.444628000000115 0),18.0,361090014002,36,109,001400,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.66168600000006 44.55438400000017 0),4.5,270490802022,27,049,080202,2
85.0,100.0,96.31016567003235,99.94902460543084,100.0,66.96647387511028,90.75531810606803,POINT Z (-103.72890000000007 31.430800000000133 0),100.0,483899506001,48,389,950600,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-89.57916600000009 38.208333000000074 0),99.0,171450301001,17,145,030100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.94527 43.022680000000115 0),50.0,261550301005,26,155,030100,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.38780000000001 40.49870000000009 0),1.2,340230018043,34,023,001804,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.05299600000001 39.838784000000054 0),2.8,340076082051,34,007,608205,1
19.17115969022645,66.34839721595922,63.77217919811783,74.34993887530563,99.95833741790021,50.0,89.81276345456328,POINT Z (-114.92625000000007 35.89969400000015 0),50.0,320030057111,32,003,005711,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.45539999999997 43.0864000000001 0),1.8,500259676001,50,025,967600,1
90.0,92.16498382511519,69.80786197431624,99.92745809234388,100.0,50.0,89.92696794431919,POINT Z (-102.6728090000001 32.46005400000015 0),100.0,480039501001,48,003,950100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-88.13279700000004 40.286726000000094 0),2.0,170190103002,17,019,010300,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.18080000000002 40.070900000000115 0),1.0,340297158002,34,029,715800,2
15.0,95.34310361729243,63.28840309773552,32.96520167212744,90.71512596804234,68.14773061464562,86.59170669542202,POINT Z (-120.41500000000009 36.71600000000012 0),20.0,060190083041,06,019,008304,1
15.0,95.34310361729243,63.28840309773552,32.96520167212744,90.71512596804234,68.14773061464562,86.59170669542202,POINT Z (-120.41500000000009 36.71600000000012 0),50.0,060190083041,06,019,008304,1
15.0,95.34310361729243,63.28840309773552,32.96520167212744,90.71512596804234,68.14773061464562,86.59170669542202,POINT Z (-120.41500000000009 36.71600000000012 0),50.0,060190083041,06,019,008304,1
85.0,99.00401921380256,55.772963434957354,76.5251739664347,100.0,50.0,93.86138613861387,POINT Z (-106.65500000000003 34.74100000000011 0),10.0,350619703022,35,061,970302,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.74677600000004 36.248832000000085 0),1.4,470370109031,47,037,010903,1
18.366336633663366,40.60516605166052,32.57523772179198,29.506645008860012,100.0,52.369865699441235,52.90657778649152,POINT Z (-113.6192190000001 37.623123000000106 0),58.0,490211103001,49,021,110300,1
17.97029702970297,40.51702395964691,33.87952161552789,30.061054172767204,100.0,52.51396921870405,51.917459072639936,POINT Z (-113.63709700000013 37.63860200000009 0),122.0,490211103001,49,021,110300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.84900000000007 43.17500000000016 0),2.5,360550149031,36,055,014903,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.84600000000003 43.17300000000016 0),2.2,360550149031,36,055,014903,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.844 43.17200000000017 0),2.5,360550149031,36,055,014903,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.18299999999998 42.11600000000011 0),5.0,361070203003,36,107,020300,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.55900000000008 42.766000000000105 0),2.0,360290150021,36,029,015002,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.31998300000006 42.4878210000001 0),1.3,361090020003,36,109,002000,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.02700000000004 41.59400000000016 0),2.0,361059523001,36,105,952300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.764 43.27500000000006 0),2.0,360550148052,36,055,014805,2
85.0,99.99656896382707,96.18860895990589,99.89510832271345,100.0,50.575923929026565,87.78335457308107,POINT Z (-103.12586800000004 31.16524500000014 0),255.0,483719501001,48,371,950100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.88841000000006 40.0557530000001 0),7.9,181079571001,18,107,957100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.89681100000004 40.078126000000125 0),4.8,181079568004,18,107,956800,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.34591199999998 41.56184700000015 0),2.0,360710109024,36,071,010902,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.60308800000003 35.41218000000014 0),4.3,370850704022,37,085,070402,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.86433300000004 30.29620700000013 0),74.5,121219705021,12,121,970502,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.794784 27.63039200000006 0),74.5,120939101021,12,093,910102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.19142100000002 27.57319300000015 0),74.5,120810019142,12,081,001914,2
90.0,41.49181292283557,36.721890010783255,16.6144691512684,100.0,50.0,88.02195863150672,POINT Z (-104.65260000000008 38.62990000000018 0),60.0,080410045172,08,041,004517,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.085671 42.68968700000012 0),2.0,250277022021,25,027,702202,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.34513000000003 43.099866000000134 0),2.0,361170203033,36,117,020303,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.67700000000002 44.93500000000017 0),4.1,360191042001,36,019,104200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.27000000000004 43.24100000000014 0),3.0,361170201041,36,117,020104,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.34349500000006 43.09989300000014 0),1.4,361170203033,36,117,020303,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.96095900000002 41.75708300000019 0),2.0,361059521001,36,105,952100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.96119100000007 41.756217000000085 0),2.0,361059521001,36,105,952100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.96152000000001 41.754421000000114 0),2.0,361059521001,36,105,952100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.95862500000007 41.75443500000011 0),2.0,361059521001,36,105,952100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.67238200000006 44.93427400000017 0),2.0,360191042001,36,019,104200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.67122000000003 44.93317700000011 0),2.0,360191042001,36,019,104200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.66932999999999 44.93352500000011 0),2.0,360191042001,36,019,104200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.66650500000003 44.928987000000156 0),2.0,360191042001,36,019,104200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.50419700000008 44.66947500000013 0),1.0,271390810013,27,139,081001,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.78794200000007 45.492389000000145 0),1.0,270251107001,27,025,110700,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.39266200000004 44.23901500000007 0),1.0,271310704001,27,131,070400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.775487 45.487760000000065 0),1.0,270251107001,27,025,110700,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.41951900000004 35.13432000000007 0),2.0,371259511021,37,125,951102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.2001 34.67050000000014 0),2.0,371559605031,37,155,960503,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.36401800000003 27.33113600000012 0),45.0,120559615002,12,055,961500,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.33085600000004 28.89954800000008 0),74.5,121270908031,12,127,090803,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.84308500000007 29.635051000000118 0),74.9,120419502041,12,041,950204,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.76384900000001 35.596814000000116 0),80.6,370139301013,37,013,930101,3
5.0,85.42884990253411,43.19478482501715,28.211480362537763,100.0,50.0,76.41525340652878,POINT Z (-121.29319000000008 38.399450000000115 0),1.7,060670094031,06,067,009403,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.36017700000006 43.066012000000114 0),1.5,360359706022,36,035,970602,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.40786300000005 42.19249500000009 0),1.9,250039251021,25,003,925102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.49445200000002 41.47157100000014 0),3.8,440090513053,44,009,051305,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.59758800000002 42.10349900000014 0),1.9,250277491002,25,027,749100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.360221 43.06442200000014 0),2.0,360359706022,36,035,970602,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.56349100000003 42.58636300000011 0),4.0,250110407022,25,011,040702,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.53341400000001 41.498281000000134 0),3.1,440090514001,44,009,051400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.13685500000001 42.56126400000012 0),1.6,250173311021,25,017,331102,1
5.0,41.72827766551765,48.72218409959808,10.60774647887324,100.0,50.0,56.86305264189785,POINT Z (-120.40231700000008 42.17017600000012 0),47.3,410379602006,41,037,960200,6
85.0,100.0,56.62189981374375,99.98725615135771,100.0,50.0,89.66287618860896,POINT Z (-102.19222000000005 31.219444000000113 0),400.0,484619502001,48,461,950200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.68409300000005 41.52291100000015 0),1.3,440090506001,44,009,050600,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.687478 41.65786600000009 0),1.8,440030208002,44,003,020800,2
5.0,99.1059700029409,58.09920596019998,76.66687097762795,100.0,50.0,88.84501519458877,POINT Z (-122.15066500000006 37.71199500000008 0),2.0,060014331041,06,001,433104,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.91910000000006 42.52050000000008 0),2.0,250158227001,25,015,822700,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.04612800000001 42.815086000000115 0),4.0,360690514002,36,069,051400,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.06143100000003 42.089484000000105 0),3.5,250138130012,25,013,813001,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.56423600000001 42.39131000000013 0),6.0,361090010002,36,109,001000,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.10995700000004 42.25204600000011 0),5.0,250039322002,25,003,932200,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.643279 30.84900500000004 0),150.0,130279604001,13,027,960400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.42724200000002 40.777783000000106 0),2.0,340270426012,34,027,042601,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.76340000000003 35.320620000000105 0),22.0,371619610012,37,161,961001,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.35499900000006 35.73458100000017 0),5.0,371010402051,37,101,040205,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.135 35.819000000000074 0),5.0,371270114002,37,127,011400,2
85.04166258209979,99.09028526615037,56.10234290755808,70.72514740871004,100.0,50.0,91.99049112832076,POINT Z (-106.68800000000006 34.692000000000114 0),10.0,350619703021,35,061,970302,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.40781400000003 40.66697600000006 0),1.4,340390382013,34,039,038201,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.97375400000004 35.436844000000164 0),5.0,371910003042,37,191,000304,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.78553000000002 35.749010000000084 0),2.0,371510303011,37,151,030301,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.35080200000006 35.01539800000011 0),4.9,371639706002,37,163,970600,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.22877600000002 34.83896000000011 0),5.0,371330001031,37,133,000103,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.45000000000006 40.75000000000014 0),1.6,190510802003,19,051,080200,3
22.786001372414468,100.0,98.77070875404372,99.73924125085776,99.48828546220959,50.0,87.2575237721792,POINT Z (-98.61765000000007 29.43445000000012 0),5.0,480291716022,48,029,171602,2
15.082344868150182,72.76345456327812,68.21733163415351,45.87490919657126,100.0,57.77374767179688,88.27399274580924,POINT Z (-117.03524100000007 32.75328100000017 0),1.2,060730146011,06,073,014601,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.48470000000005 40.31357300000013 0),1.9,340230087003,34,023,008700,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.94688200000006 41.266188000000135 0),1.8,361190140001,36,119,014000,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.23658200000003 40.54255700000015 0),1.7,360850226022,36,085,022602,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.57395600000002 41.86582700000004 0),1.2,091104871003,09,110,487100,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.30295600000001 40.85934300000017 0),1.5,340130218023,34,013,021802,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.91142300000004 35.35967400000011 0),4.9,371239602022,37,123,960202,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.11946 35.71739100000011 0),5.0,370370208032,37,037,020803,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.12201500000002 35.102174000000105 0),1.9,370079202001,37,007,920200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.146055 39.49896100000009 0),1.7,240253065003,24,025,306500,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.14670100000005 39.49370400000007 0),2.3,240253065003,24,025,306500,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.12915500000007 26.7016390000001 0),74.5,120510003004,12,051,000300,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.809077 27.321884000000143 0),74.5,120270101011,12,027,010101,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.84452800000005 29.612188000000085 0),74.5,121079505002,12,107,950500,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.75964500000005 26.85787900000011 0),74.5,120150101001,12,015,010100,1
19.401529261837076,55.522007646309184,42.193412410547985,78.33774834437087,100.0,50.0,87.5181844917165,POINT Z (-115.97232900000004 36.27505100000018 0),15.0,320239604123,32,023,960412,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.15648600000007 40.61495500000016 0),7.5,340190105001,34,019,010500,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.95816200000002 40.75761500000016 0),7.6,340410319002,34,041,031900,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.55714400000001 41.76325700000014 0),1.0,091105151022,09,110,515102,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.56329000000002 41.763592000000145 0),1.0,091105151022,09,110,515102,2
